ID,pred01,pred02,pred03,pred04,pred05,pred06,pred07,class01,class02
1068,11669984,11.7661,2955.483722262112,535.0448161995201,22.03644984553872,471.3401597111465,1.8708218764479205,1,1
1070,9022492,7.31367,3071.810764981999,544.528036019932,13.796833492895475,366.84133827393913,1.38238094523284,1,1
1071,12026525,8.086,2990.603515943856,538.8973297665059,19.416971069875324,545.2396719607393,2.315789027727164,1,1
1073,12445995,13.2679,3118.8792184947324,559.3695025067268,1.8217077800441663,17.145784979288834,0,2,0
1074,10737980,10.9455,2989.192604775494,535.6465785583549,18.752549709279617,627.5487703624116,2.755241094755084,1,1
1075,8858755,9.5957,2971.2147830210365,531.8709035212298,24.960814506879736,637.6756866369141,2.654321743853228,1,1
1077,7845173,13.3077,3074.635278429476,546.8668259375021,13.763026044937117,295.8772714268951,1.1225025840245917,1,1
1078,10911006,8.45134,3023.194656399438,534.1605957111062,16.30529613944056,412.6871629338293,1.6052696687797592,1,1
1080,6091330,13.4921,3220.630752387896,568.4545985720498,0.5430220021880559,1.0529667675071759,0,2,0
1082,9667712,19.1045,2768.8372316792816,494.87740398001745,48.94969049553241,1472.0303468843938,6.8300361634354925,1,1
1084,8093600,5.05986,3202.522430751954,575.1789762429964,5.31149096528005,90.93489902466337,0.18399161952838142,1,1
1088,8253266,12.4257,3092.1069576532277,554.5917946443809,16.145504495651842,326.64018112000616,1.1387438677087574,1,1
1093,9541667,12.3523,3149.4354169648045,567.5197646584444,0.17898057629238706,1.0740954201211521,0,2,0
1095,5943937,18.6568,2783.9706232557455,475.1560354455784,0.6955382208111917,2.0178319846653197,0,1,0
1097,9359962,6.2083,3036.301459687251,546.448249173346,12.902491354352527,257.4282068640823,0.9509582560444493,1,1
1098,8229667,7.69134,3067.7377180828476,554.1663183693561,9.105902879910463,196.2732050608981,0.648563836157734,1,1
1099,10161940,13.3732,3178.9058422378534,568.6568248310941,40.476961637201676,1077.0809893019687,4.770794687173339,2,1
1100,9863399,12.5276,3125.9987896103285,557.1070976550767,3.2624823357835933,34.42427449759859,0,2,0
1104,6871189,3.88387,3119.2404914939557,566.5885390739904,0.4225466848339516,1.9132979010032285,0,2,0
